0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-228.81027221679688,134.5415496826172,-27.7689208984375,75.20075988769531,-16.481124877929688,22.825328826904297,-21.997285842895508,23.302318572998047,-14.976544380187988,-7.343465328216553,-5.619252681732178,-6.266966342926025,1727.273681640625,0.08515200407608696,1755.960847559694,1756.8721367543403
-315.832275390625,163.3210906982422,4.743477821350098,6.401313304901123,-17.305723190307617,19.642961502075195,-20.401430130004883,6.293619632720947,3.3547744750976562,2.9209132194519043,2.773981809616089,-1.5449694395065308,718.599609375,0.08304193968413978,1439.881296060269,1440.8191182181238
-364.2168273925781,154.30828857421875,-7.318845748901367,36.994529724121094,4.1275858879089355,-12.047086715698242,-5.844151973724365,-0.6204299330711365,-12.59265422821045,-17.001708984375,-9.793527603149414,-13.288674354553223,1265.702392578125,0.0663543051861702,1126.3774847331422,1195.8465645359058
-298.17755126953125,106.25472259521484,-17.012218475341797,26.85185432434082,-23.875558853149414,-14.055309295654297,-27.02367401123047,4.1117634773254395,-11.1353178024292,-3.8480451107025146,-3.29221510887146,-8.249770164489746,1248.2396240234375,0.11167070942540322,1870.5654192421994,1575.1437116407583
-324.1882019042969,123.74887084960938,-46.978912353515625,18.688085556030273,-13.475836753845215,-20.41692543029785,-18.039297103881836,-28.314889907836914,-35.73349380493164,-10.387240409851074,-13.564957618713379,-18.8978271484375,1475.3319091796875,0.09261924342105263,1560.1991319353601,1352.2624445416745
-393.60137939453125,129.6248321533203,-30.99126625061035,-4.893929958343506,-22.520282745361328,-6.858509063720703,-23.00179100036621,3.0065107345581055,-14.841401100158691,2.919523239135742,-5.812307834625244,-6.203400135040283,1325.9508056640625,0.1295714331454918,1830.1563828647083,1511.9328233959332
-353.5532531738281,151.636474609375,-4.575660228729248,11.747234344482422,-13.678574562072754,13.233202934265137,-15.547165870666504,-8.174848556518555,-10.553421974182129,-10.847212791442871,-4.500553131103516,0.5180749893188477,967.2376708984375,0.072509765625,1306.109700626132,1365.1852093156665
-393.408935546875,140.8528594970703,-15.687492370605469,55.903648376464844,-7.15866231918335,17.354265213012695,-5.806806564331055,13.065033912658691,-0.21885359287261963,2.801363945007324,2.5100460052490234,-3.439206838607788,1139.1793212890625,0.06785567434210527,1424.511894803831,1617.883195380854
-485.267822265625,129.92282104492188,-53.21641159057617,44.04317092895508,2.684514284133911,23.103275299072266,-11.949682235717773,14.830622673034668,-10.233118057250977,-3.1536126136779785,-12.33298397064209,-4.291622161865234,1482.7493896484375,0.11820437930045871,1895.3038750198307,1589.9164698278057
-298.6872253417969,96.9699478149414,-38.75949478149414,41.30644226074219,-4.141244411468506,4.436741352081299,-23.10699462890625,-5.915341377258301,-19.12608528137207,-0.2473607063293457,-3.2470977306365967,-13.636835098266602,1689.9349365234375,0.13780698753041362,2106.9240115864536,1637.6138281376975
-228.28903198242188,134.4666748046875,-23.451627731323242,39.18843460083008,-3.851929187774658,1.7301336526870728,-30.919191360473633,-3.522820472717285,-17.261533737182617,-5.894484519958496,-10.360721588134766,-14.506420135498047,1146.655029296875,0.07217724336592178,1412.6156362842696,1500.3062178453174
-310.05902099609375,131.9550323486328,5.193297386169434,-0.3270735740661621,-16.842945098876953,-2.968806028366089,-15.906474113464355,-12.046356201171875,-11.752876281738281,-7.360414505004883,-4.974850654602051,-5.788233280181885,922.248046875,0.08258077907229965,1354.7535814013452,1303.2567940255406
-337.1365661621094,137.03082275390625,5.574657917022705,2.288522958755493,-14.304996490478516,-3.582916498184204,-14.79275131225586,-11.550267219543457,-14.294469833374023,-6.416814804077148,-6.192051887512207,-7.678715705871582,1122.1396484375,0.0855213377723971,1317.536980330588,1220.439094731607
-213.17739868164062,103.28002166748047,-46.450870513916016,53.732444763183594,-11.694151878356934,7.086554050445557,-34.585811614990234,-2.4710097312927246,-28.420381546020508,-4.466184139251709,-1.648233413696289,-12.75826644897461,1691.923828125,0.15935832698170732,2247.893167667007,1615.3711120075916
-310.92755126953125,142.77281188964844,-37.94648361206055,34.07124710083008,-3.2949635982513428,9.439512252807617,1.8622360229492188,4.7372894287109375,-11.405205726623535,2.8703887462615967,-8.617144584655762,-9.816795349121094,1205.2532958984375,0.07593258485099338,1406.6191233766142,1382.126492752435
-411.8061828613281,105.0508041381836,-23.927570343017578,63.156124114990234,-11.437909126281738,24.614076614379883,-16.167123794555664,8.409003257751465,3.0295348167419434,0.41182228922843933,3.1838111877441406,-3.3872573375701904,1697.2628173828125,0.1078443205758427,2009.1830497491246,1765.083260856662
-325.5443115234375,118.1910400390625,-39.96678161621094,39.64454650878906,2.254807710647583,11.03967571258545,-12.351167678833008,-4.722859859466553,-15.267851829528809,4.582232475280762,-2.0338969230651855,-6.413041114807129,1588.254638671875,0.10944475446428571,1869.8665110189906,1642.879380240645
-370.5277099609375,168.1464385986328,-10.792046546936035,37.79576873779297,10.715612411499023,1.3865491151809692,-9.798500061035156,0.7427316904067993,-0.7742729783058167,0.5808954238891602,-0.5843380689620972,2.2705037593841553,729.6515502929688,0.03941832197473404,988.1846946355676,1272.109059710393
-340.9764099121094,139.913330078125,-20.851572036743164,33.993778228759766,-23.12496566772461,9.2756986618042,-19.86880874633789,1.7628581523895264,-2.281477689743042,-6.6983137130737305,2.8980422019958496,-9.404440879821777,1345.018310546875,0.08840699322455753,1483.6088539677908,1504.3262987278374
-344.1937561035156,108.12335968017578,5.158655643463135,48.45751190185547,-12.89656925201416,2.267040729522705,-18.343101501464844,-8.110694885253906,-19.040477752685547,-18.168472290039062,-7.337697982788086,-6.081549167633057,1496.3526611328125,0.11089558361872145,1789.469330208372,1640.5700727690296
-298.90679931640625,113.6487808227539,-27.734346389770508,29.975435256958008,-6.777842044830322,-9.110989570617676,-8.251801490783691,7.663132667541504,-17.382047653198242,5.585228443145752,-2.2628469467163086,-3.729877471923828,1516.4073486328125,0.09006453804347826,1676.508299268667,1553.362239157443
-348.57843017578125,162.16928100585938,-19.281898498535156,25.453426361083984,-8.0194091796875,-5.16121244430542,-20.890535354614258,-6.11814022064209,-29.813716888427734,6.22629451751709,-6.69881534576416,-18.376588821411133,896.5360717773438,0.08863560267857143,1456.6277408335209,1435.1647515978152
-485.2666320800781,58.637569427490234,-23.149343490600586,37.124488830566406,2.011495590209961,27.767351150512695,-5.900557518005371,4.605912685394287,-12.714855194091797,-4.092795372009277,0.9254807829856873,-8.471985816955566,1947.83447265625,0.154833984375,2580.1987463828696,2029.7836971929537
-214.67747497558594,126.95732116699219,-21.29826545715332,62.717185974121094,-16.694435119628906,22.11427879333496,-18.529104232788086,-5.86063289642334,-8.079202651977539,-7.960941314697266,2.776329517364502,-10.976638793945312,1384.5811767578125,0.08847456951530612,1649.3421494252775,1538.8622153115068
-307.2899475097656,156.76502990722656,-9.652322769165039,30.555736541748047,-16.631996154785156,14.722713470458984,-24.285627365112305,2.4634525775909424,-0.9690515995025635,-2.6949636936187744,-7.930173397064209,-5.319515228271484,1151.3409423828125,0.08062048300081433,1363.9926269978307,1392.1948956794963
-356.0276184082031,150.37442016601562,-22.254684448242188,30.099258422851562,-7.70327091217041,9.52613353729248,-11.183089256286621,2.23134183883667,1.5614138841629028,8.651747703552246,4.095643043518066,-7.83673095703125,1048.3099365234375,0.06642659505208333,1355.0573506311962,1403.9987634073257
-207.53414916992188,113.53851318359375,-22.129199981689453,71.60710906982422,-23.60987091064453,33.722930908203125,-21.952247619628906,-4.657158851623535,-7.563935279846191,-9.006098747253418,-0.9151725769042969,-13.564095497131348,1601.1326904296875,0.11893979964717742,1997.8473738559182,1564.1732115918971
-333.95526123046875,126.9732437133789,-31.22119140625,42.8128662109375,4.0663652420043945,0.2618938386440277,-27.92891502380371,-5.660000324249268,-20.249582290649414,-10.780524253845215,-15.711881637573242,-12.267093658447266,1508.343994140625,0.09124800410583941,1502.130479928424,1438.1438412929244
-293.81005859375,123.20796203613281,-10.255061149597168,49.26615524291992,0.12291429936885834,19.552501678466797,-20.61111068725586,-0.8288455605506897,-12.576960563659668,-9.061651229858398,-6.58079195022583,-6.983522891998291,1260.7999267578125,0.06639476102941176,1507.7443588067167,1656.385031342696
-398.8049011230469,156.8098602294922,-24.377655029296875,21.46871566772461,-19.341625213623047,8.462483406066895,-19.77264404296875,-4.669302463531494,-10.091480255126953,1.2148562669754028,0.29545673727989197,1.9275710582733154,891.445556640625,0.0942890625,1569.2599821770639,1531.6803937830196
-378.60833740234375,147.9485626220703,-27.508358001708984,38.19225311279297,-9.934626579284668,26.435880661010742,-17.922077178955078,-5.30214262008667,-19.3282527923584,-0.04612644389271736,-9.272504806518555,-8.036090850830078,1146.691162109375,0.08116100680443548,1544.4732115189313,1578.7004095947968
-159.2191619873047,153.96311950683594,-54.15644836425781,54.26771545410156,-15.445028305053711,20.440521240234375,-16.493877410888672,6.772916793823242,-1.0546385049819946,6.016467094421387,6.713474273681641,-6.691169738769531,1366.266357421875,0.07781219482421875,1534.0184589250025,1493.9135536634142
-283.9270935058594,104.44509887695312,-64.45711517333984,12.824045181274414,-40.02912902832031,-12.13794231414795,-28.024810791015625,-13.849884986877441,-17.284704208374023,-6.021573066711426,-11.722102165222168,-11.279680252075195,1570.2957763671875,0.12723926831317203,2034.3913058227376,1572.47508191424
-330.1747741699219,93.30785369873047,0.4570736587047577,27.755353927612305,-35.5882568359375,15.131424903869629,-35.33889389038086,-1.4538335800170898,-18.181856155395508,-0.6281420588493347,-9.215036392211914,-22.325803756713867,1439.8505859375,0.16905611478365384,2413.7065663317344,1802.9510577058843
-366.8407287597656,138.73895263671875,-68.36348724365234,39.32848358154297,-22.724119186401367,-8.545372009277344,-16.549057006835938,-21.868896484375,-20.33769989013672,-6.7438130378723145,-20.086111068725586,-17.591262817382812,1712.33740234375,0.1141780931122449,1760.841350369401,1445.078325222933
-332.16802978515625,139.38685607910156,-25.435691833496094,58.7596321105957,-9.552268028259277,11.1171875,-9.793257713317871,1.5913392305374146,-3.885662794113159,-2.4139232635498047,-4.539645671844482,-6.777536869049072,1207.153564453125,0.07973968667328042,1571.5957488879142,1556.3066380681364
-286.6610412597656,118.05306243896484,-32.44240188598633,37.54380416870117,-26.654621124267578,5.011144638061523,-28.21457862854004,-4.5383405685424805,-13.111865997314453,-3.0684449672698975,-9.381695747375488,-10.358169555664062,1330.8548583984375,0.10065653237951808,1831.8205290772805,1736.4014638017313
-423.0881652832031,127.11983489990234,-7.276003837585449,-3.654358386993408,-21.80868911743164,-17.836620330810547,-21.29578399658203,-15.016538619995117,-19.29044532775879,-16.457195281982422,-2.97106671333313,-4.467473030090332,1345.0008544921875,0.07532056725543479,1317.7953827090623,1298.5063180667005
-146.19522094726562,114.66934204101562,-44.35424041748047,57.35902786254883,-31.621673583984375,30.57700538635254,-27.464744567871094,19.273746490478516,-24.77907943725586,9.633188247680664,4.5699687004089355,-12.893237113952637,1557.7628173828125,0.13930760751856436,2342.9397376818474,2056.5675298692317
-245.0084228515625,150.61148071289062,-27.332509994506836,36.9732666015625,-16.390838623046875,14.23094654083252,-15.626033782958984,12.684449195861816,-1.0597364902496338,3.95882511138916,4.8912835121154785,-0.9730777740478516,1054.5623779296875,0.07748434729609929,1548.5526482372798,1529.857429808193
-278.0313415527344,131.26589965820312,-26.74283218383789,22.429685592651367,-4.621236801147461,0.10168591886758804,-13.88691234588623,-0.4102919399738312,-4.712486743927002,-1.7981271743774414,-1.9842941761016846,-0.7592716217041016,1432.2054443359375,0.10143746550772627,1615.475081787395,1476.969022915916
-254.13514709472656,151.1161651611328,-9.0728759765625,45.13975143432617,-23.99205207824707,16.921283721923828,-25.637414932250977,0.39370080828666687,-10.456655502319336,-1.687168002128601,2.547117233276367,-4.35727596282959,1221.911865234375,0.08342874461206896,1481.0094675236423,1444.6215837190975
-245.23580932617188,150.8990936279297,-34.4064826965332,32.909610748291016,-14.421974182128906,2.917147397994995,-17.140947341918945,5.36005163192749,-10.085569381713867,-0.5835500359535217,6.531720161437988,-8.923487663269043,1150.6734619140625,0.07991297104779412,1452.7362824432964,1466.8555878731263
-322.5403137207031,126.15768432617188,-28.344396591186523,42.10150909423828,-15.145058631896973,10.84896469116211,-13.758590698242188,0.30255237221717834,-8.163657188415527,6.0199503898620605,-7.184445381164551,-7.9016337394714355,1196.437744140625,0.08033088235294118,1656.376908087365,1683.8801335788585
-382.0317687988281,132.8823699951172,-19.21720314025879,17.70851707458496,-12.519723892211914,0.4291587769985199,-17.672117233276367,3.1087794303894043,-14.815607070922852,6.944633483886719,-7.310398578643799,-6.1370849609375,1309.5452880859375,0.0977573128633721,1569.0561721211916,1562.085930289671
-326.0003967285156,127.40864562988281,-9.138204574584961,33.51163864135742,15.622694969177246,13.924591064453125,-11.8911714553833,-2.903822898864746,-11.24415397644043,0.047435760498046875,-5.296406269073486,-2.3751540184020996,1199.111328125,0.06415072354403409,1354.597578377463,1459.8632421770706
-378.240966796875,139.9726104736328,-51.321128845214844,34.45360565185547,-10.582780838012695,-2.3356070518493652,-0.465789794921875,-3.185896396636963,0.8903810381889343,1.399561882019043,-2.9501614570617676,-2.9428904056549072,1371.8206787109375,0.0748321533203125,1471.5576646313525,1397.2507880994835
-272.0079345703125,159.81956481933594,-34.0356330871582,47.117645263671875,-18.176794052124023,14.34940242767334,-6.625054359436035,9.876755714416504,-2.1617777347564697,6.035776615142822,4.348659038543701,-3.5604236125946045,1113.103271484375,0.062088391012396695,1288.627183769442,1421.2797389677628
-283.51971435546875,130.7574920654297,-7.292995929718018,22.557804107666016,-2.7439448833465576,1.7714420557022095,-19.452655792236328,5.109498023986816,-18.817718505859375,-4.225408554077148,-2.7197463512420654,-10.781601905822754,1110.9937744140625,0.059627532958984375,1289.5010375546922,1403.1713712148899
-245.72265625,164.14207458496094,-28.096092224121094,32.54396057128906,4.917413711547852,13.801526069641113,-12.51272201538086,-1.7143826484680176,-6.6856303215026855,-4.04825496673584,-6.364295482635498,-3.9563918113708496,1026.50390625,0.05219483770718232,1149.5782886271961,1277.7199642202427
-388.9700622558594,127.28443908691406,-36.243228912353516,32.7427864074707,-8.581027030944824,-9.784307479858398,-10.416913032531738,-5.492934703826904,-7.601809024810791,3.8299970626831055,-10.26129150390625,1.2620304822921753,1360.6956787109375,0.10625583022388059,1771.5918300109788,1556.8721133140893
-397.2397766113281,173.9976043701172,-25.02275276184082,26.463665008544922,11.427154541015625,3.615166425704956,-17.831443786621094,0.20086844265460968,-7.974602699279785,-0.9685465097427368,6.043768882751465,-6.398552417755127,1214.5302734375,0.062046752382287,1151.1457035357384,1203.13066905751
-298.4208068847656,110.48786926269531,-12.267136573791504,13.020011901855469,-7.496033191680908,12.148727416992188,-14.002946853637695,3.809368848800659,-11.124253273010254,-4.995082378387451,7.9902024269104,-3.9461774826049805,1240.60400390625,0.06676883508663366,1231.0898061959551,1358.4032381081413
-367.21075439453125,143.0689697265625,-22.515609741210938,15.968328475952148,-11.081857681274414,0.5655506253242493,-29.75850486755371,4.625788688659668,-9.169320106506348,-6.416976451873779,-3.058023452758789,-9.006959915161133,980.9906005859375,0.07609200183256173,1369.3579530807187,1412.089249013769
-382.1549072265625,110.3746337890625,-12.873868942260742,22.15137481689453,-6.827386379241943,-11.200356483459473,-4.736518859863281,-5.7404608726501465,-4.730045795440674,0.8913765549659729,-4.534393310546875,0.8268136978149414,1192.8446044921875,0.07867385749530076,1553.6709795831623,1525.2011982556487
-452.2645568847656,120.04300689697266,-0.1896354854106903,35.943912506103516,-2.8919320106506348,9.70931339263916,-19.109981536865234,2.270484685897827,-21.2479248046875,-4.6801910400390625,-3.7342920303344727,-13.895569801330566,1183.3441162109375,0.07376502403846154,1500.371166556881,1692.5266540377856
-339.02435302734375,162.5131072998047,-25.805561065673828,42.61756134033203,-13.303333282470703,7.494710922241211,-6.899911880493164,-6.05652379989624,-13.64455795288086,2.302436351776123,-6.800343990325928,-15.17919921875,909.2538452148438,0.05188692533052885,1224.831836962899,1371.4494268162464
-359.81048583984375,131.55177307128906,-11.43256950378418,28.07378578186035,15.516618728637695,13.415778160095215,-11.303668022155762,-7.53321647644043,-12.828756332397461,4.525392532348633,-3.627427101135254,-2.1556544303894043,1128.8359375,0.05258103047520661,1272.733485937324,1445.1509753960752
-463.74102783203125,69.86271667480469,-1.9502503871917725,29.799240112304688,-21.789274215698242,-3.4379124641418457,-25.387611389160156,-9.694735527038574,-1.9451290369033813,-11.362229347229004,-9.915730476379395,-7.586793899536133,1689.5235595703125,0.14321742106958762,2249.8586995705,1910.7521114427093
-365.3837585449219,146.02320861816406,-24.219228744506836,25.326602935791016,-9.253510475158691,-1.0364882946014404,-21.542064666748047,1.1177278757095337,-13.71218204498291,8.045502662658691,-7.334704875946045,-5.48517370223999,1178.251708984375,0.09322102864583333,1485.4885760879577,1513.052514609875
-319.3385925292969,116.24662780761719,-19.85443115234375,63.04396057128906,-18.677059173583984,11.535170555114746,-20.55733299255371,8.921587944030762,-14.22052001953125,7.29785680770874,-9.119038581848145,-9.489925384521484,1097.0955810546875,0.10906363224637682,1997.3456085781193,1825.286693814825
-243.1223907470703,153.40695190429688,-34.082740783691406,41.590030670166016,-20.546730041503906,11.467308044433594,-20.74632453918457,7.967183589935303,-13.774333000183105,-1.1643563508987427,4.209716796875,-8.050695419311523,1055.0361328125,0.07188442297149122,1449.8167716116516,1560.635146297332
-224.62620544433594,142.98052978515625,-20.452444076538086,28.69135284423828,-7.775035858154297,8.218518257141113,-9.229798316955566,7.232865810394287,-1.1569187641143799,3.478738307952881,2.2576889991760254,0.44589346647262573,1228.887939453125,0.08042862391707921,1491.0213414076388,1481.4732460992236
-255.41030883789062,143.4495391845703,-4.085663318634033,48.301727294921875,-22.838420867919922,14.524313926696777,-26.903871536254883,1.3600174188613892,-8.26811408996582,-1.5630452632904053,2.6070756912231445,-3.3965065479278564,1259.065185546875,0.08745581547190202,1546.840678824868,1506.0705885668142
-133.64996337890625,122.28588104248047,-46.092010498046875,72.18029022216797,-30.588783264160156,29.8924560546875,-25.6373233795166,22.84954071044922,-31.093812942504883,11.072990417480469,4.079848289489746,-14.653801918029785,1588.759033203125,0.11571326622596154,2229.7964090914015,2035.7536465090338
-273.4508056640625,139.52037048339844,-24.915098190307617,37.95115280151367,-14.022489547729492,18.152389526367188,-16.353153228759766,7.613787651062012,-2.9195282459259033,6.857454299926758,5.3254547119140625,-1.1856858730316162,1056.2525634765625,0.08630642361111111,1695.2767927955797,1686.5332328687055
-442.161376953125,121.53977966308594,-14.117266654968262,8.192696571350098,-10.91418170928955,-12.496406555175781,-24.086782455444336,-15.968021392822266,-18.747819900512695,-13.123485565185547,-4.861210346221924,-5.713730335235596,1377.037109375,0.07821096500880281,1405.0551221101177,1386.007592545326
-352.61920166015625,114.63463592529297,-95.11175537109375,42.33277893066406,-30.850942611694336,-12.507448196411133,-33.55816650390625,10.103764533996582,-26.395612716674805,-7.921042442321777,-1.4873707294464111,-13.33397102355957,1951.0423583984375,0.1684641768292683,2274.673614144868,1465.5601055934312
-385.1065673828125,127.671875,-57.825889587402344,33.98130416870117,-24.825157165527344,-6.209133148193359,-16.099470138549805,-15.530019760131836,-24.313339233398438,-10.39260196685791,-18.570951461791992,-17.09575080871582,1442.726806640625,0.1216784025493421,1943.0585859855826,1490.863598139527
-337.01007080078125,92.36336517333984,18.879301071166992,14.615565299987793,-32.2130241394043,10.023284912109375,-26.66897201538086,-1.7162877321243286,-20.07703399658203,-5.271203994750977,-10.630921363830566,-19.253089904785156,1203.3304443359375,0.13058985341893564,2085.9471651356616,1760.1690741017371
-210.0748748779297,121.87540435791016,-48.23180389404297,52.41231155395508,-32.173702239990234,30.730823516845703,-25.661474227905273,13.238275527954102,-10.34203815460205,1.211302399635315,-3.9312686920166016,-10.372169494628906,1467.900146484375,0.13683723000919118,2037.291240783792,1882.2098657621589
-370.00970458984375,128.13697814941406,-26.81824493408203,39.904991149902344,-35.15088653564453,24.18549156188965,-22.082691192626953,0.5659083127975464,-16.18311309814453,2.44716477394104,-3.209076166152954,-9.632890701293945,1628.99951171875,0.14117431640625,2020.6023886038586,1617.017798858707
-375.8168640136719,114.4079360961914,-53.6803092956543,-2.4158198833465576,-27.45000648498535,-7.548764705657959,-24.359485626220703,-7.485785961151123,-9.040582656860352,-6.0074782371521,-10.77054500579834,-10.809484481811523,1468.858154296875,0.11735874555687204,1837.49236622202,1577.4197056236933
-397.4199523925781,148.8516082763672,-35.62321472167969,48.82183074951172,-50.532283782958984,47.53596496582031,-12.468017578125,17.95598793029785,-9.242704391479492,4.600795745849609,-3.9302332401275635,-8.023004531860352,730.4219360351562,0.022291731126237623,1545.7059027078021,1790.708802753179
-359.50836181640625,153.9578399658203,-34.59321212768555,22.275325775146484,-28.54997444152832,10.140104293823242,-15.363157272338867,1.8776706457138062,-8.48730182647705,3.849463939666748,-1.1797497272491455,-6.949540138244629,1030.068359375,0.08875582510964912,1612.1248010081206,1510.9065190544868
-233.01661682128906,141.1991729736328,-29.661935806274414,42.9399299621582,-15.601736068725586,7.700019359588623,-13.406320571899414,4.820785999298096,-6.25789737701416,5.025888442993164,-4.4764933586120605,-1.0841948986053467,1394.449951171875,0.08747314453125,1596.710107138657,1546.0253497238214
-277.2817077636719,120.58909606933594,-15.095659255981445,10.321380615234375,-7.51650333404541,-2.1746416091918945,-22.12373161315918,-3.748055934906006,-16.460546493530273,8.494126319885254,5.529416084289551,-2.1109700202941895,838.3767700195312,0.07120066675646551,1456.4867745416798,1559.1849086010166
-371.24261474609375,142.5364227294922,-5.8717498779296875,29.15049934387207,-1.0374191999435425,3.8991315364837646,-7.035462379455566,2.2496612071990967,1.9468497037887573,2.879831075668335,0.32733485102653503,-6.885989665985107,1083.16064453125,0.06995548784368635,1333.3407081660287,1406.0838007083146
-209.50086975097656,119.35838317871094,-27.310876846313477,65.15441131591797,-20.790912628173828,23.522838592529297,-17.29815673828125,-2.7614967823028564,-8.261544227600098,-7.433761119842529,-0.6229231953620911,-12.96174144744873,1892.611572265625,0.09367244944852941,1772.9358954002303,1516.850466337051
-231.07066345214844,137.92311096191406,-4.761841773986816,52.46736526489258,-19.89690589904785,13.056989669799805,-8.987344741821289,-8.418224334716797,-6.175196647644043,-5.301259994506836,-1.2501211166381836,-12.979427337646484,1465.457763671875,0.07077319473870057,1391.889446399005,1392.8089172758562
-293.1391906738281,181.12591552734375,-13.235815048217773,8.513245582580566,-14.356630325317383,14.972002983093262,-27.807104110717773,-0.8096577525138855,-1.2579660415649414,-1.9166508913040161,-7.300413608551025,-6.142739772796631,885.4306640625,0.07036194620253164,1221.0827181747147,1260.5819782255533
-391.4014587402344,103.56542205810547,-26.897077560424805,43.04079818725586,13.293593406677246,22.582597732543945,-8.457317352294922,-2.223083019256592,-25.223217010498047,-8.810364723205566,-6.526033401489258,-14.536906242370605,970.888427734375,0.07299390889830508,1597.3385786077015,1675.5074724872172
-181.89051818847656,126.04100036621094,-38.00202941894531,28.760622024536133,-31.832704544067383,5.514050483703613,-21.765357971191406,5.4146623611450195,-10.786762237548828,7.357154846191406,-5.159821510314941,-4.058942794799805,1361.5028076171875,0.11869269757231404,1840.9460386528572,1686.9827655510328
-141.35610961914062,108.13750457763672,-47.50316619873047,56.92171859741211,-25.714487075805664,29.505752563476562,-19.363258361816406,10.114192962646484,-14.931607246398926,3.2815487384796143,3.26473069190979,-3.720305919647217,1728.82275390625,0.12156411267201835,2205.263874115847,1835.7264272977432
-195.46287536621094,146.44491577148438,-40.36870193481445,35.984493255615234,-9.614933967590332,21.697505950927734,-31.504064559936523,13.554362297058105,-5.6711039543151855,8.670938491821289,4.640225887298584,-11.089705467224121,1192.535400390625,0.10218946468195267,1762.7240921096281,1630.738563894352
-218.420166015625,106.66421508789062,-52.95159912109375,40.85521697998047,-18.816856384277344,7.136440277099609,-14.5791654586792,-4.764705657958984,-6.2893524169921875,-4.26425313949585,-5.458795547485352,-3.272843599319458,1701.749755859375,0.1153011485042735,2001.8459053174404,1584.3115665995242
-349.2667236328125,164.15933227539062,-7.39764928817749,27.049577713012695,9.760465621948242,-3.44704008102417,-5.865600109100342,-2.1647891998291016,-2.2899563312530518,-1.777514934539795,0.2996990978717804,6.05811882019043,777.52734375,0.05113483297413793,1038.5259615902812,1225.5915901861604
-378.7060241699219,121.91846466064453,-31.398988723754883,48.63774490356445,4.19300651550293,16.55733871459961,-16.197710037231445,-0.4707867205142975,-15.508157730102539,3.3002102375030518,-4.389618873596191,-5.199883937835693,1537.857421875,0.09318348584254144,1748.1100518000856,1638.9630524304068
